"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.641466583E0,1.094289452E0,-1.732819435E0,1.363287100E0,2.461439481E0
2.651510583E0,5.176961017E-1,-2.110861077E0,1.645545648E0,2.726089547E0
2.661555583E0,-7.121031582E-2,-2.067001550E0,1.289488807E0,2.437282852E0
2.671599583E0,-2.293833464E-1,-1.703690653E0,7.280707347E-1,1.866886594E0
2.681643583E0,-4.964467353E-1,-8.921107154E-1,7.281198514E-1,1.253985410E0
2.691688583E0,-6.975775051E-1,-1.243572669E-1,1.481594399E0,1.642315764E0
2.701732583E0,-3.110590088E-1,2.497674711E-1,1.625750631E0,1.673979274E0
2.711776583E0,-2.964567572E-1,4.164306588E-1,1.267857617E0,1.367027447E0
2.721821583E0,-3.611924511E-1,5.795682679E-1,7.842776799E-1,1.039928287E0
2.731865583E0,7.484874576E-1,1.308125052E0,-9.167907163E-1,1.764066281E0
2.741909583E0,7.920012671E-1,2.302514533E0,-2.231467062E0,3.302769207E0
2.751953583E0,7.990383911E-1,1.822218392E0,-2.469529431E0,3.171358988E0
2.761998583E0,6.776367456E-1,6.826235434E-1,-2.152716762E0,2.357828645E0
2.772042583E0,-1.435111374E-1,-4.389699210E-1,-1.370392052E0,1.446120470E0
2.782086583E0,-5.537845320E-1,-1.549258671E0,-3.107946781E-1,1.674357510E0
2.792131583E0,-6.991632700E-1,-2.024043227E0,-5.396512270E-2,2.142076678E0
2.802175583E0,-6.879752076E-1,-1.454784331E0,-1.039017331E0,1.915532393E0
2.812219583E0,-3.164811319E-1,-6.980521528E-1,-1.849332808E0,2.001866367E0
2.822264583E0,6.116357142E-1,-2.883422837E-2,-1.584816613E0,1.698991864E0
2.832308583E0,1.000587822E0,7.160386267E-1,-1.177851427E0,1.703297181E0
2.842352583E0,8.983621198E-1,1.587949551E0,-1.077103901E0,2.118676730E0
2.852397583E0,1.960664964E-1,1.866867292E0,-1.167187129E0,2.210421080E0
2.862441583E0,-3.197684366E-1,2.153446787E0,-1.009775698E0,2.399839969E0
2.872485583E0,-1.007351296E0,2.490624723E0,-5.481812914E-1,2.741983018E0
2.882530583E0,-2.152840138E0,2.645011097E0,3.192405792E-1,3.425305667E0
2.892574583E0,-3.263822806E0,2.333999304E0,1.149729974E0,4.173963473E0
2.902618583E0,-3.768229356E0,1.367547966E0,1.554032923E0,4.299390451E0
2.912662583E0,-2.969380415E0,6.519638143E-1,2.501850500E0,3.937198597E0
2.922707583E0,-1.790429712E0,6.579072167E-1,2.371884876E0,3.043734273E0
2.932751583E0,-1.290930730E0,1.352817076E0,6.160108933E-1,1.968777695E0
2.942795583E0,-5.030687070E-1,1.894134467E0,-1.032912107E0,2.215339911E0
2.952840583E0,-1.431684905E-1,2.407385515E0,-1.821099820E0,3.021987225E0
2.962884583E0,-3.861162078E-1,2.211550276E0,-2.059910924E0,3.046846463E0
2.972928583E0,-5.152794474E-1,1.252291744E0,-1.583312855E0,2.083417174E0
